Open,High,Low,Close,Volume,Dividends,Stock Splits,time,time_str,loc_index,unix_time,Mid
56029.421875,56098.359375,55995.08203125,56098.359375,0,0.0,0.0,2024-08-06 15:45:00+00:00,15-45,3933,1722959100.0,56046.720703125
56212.515625,56295.1640625,56188.80078125,56295.1640625,0,0.0,0.0,2024-08-06 15:50:00+00:00,15-50,3934,1722959400.0,56241.982421875
56360.6953125,56410.84765625,56360.6953125,56371.8125,0,0.0,0.0,2024-08-06 15:55:00+00:00,15-55,3935,1722959700.0,56385.771484375
56419.10546875,56478.24609375,56374.80859375,56374.80859375,0,0.0,0.0,2024-08-06 16:00:00+00:00,16-00,3936,1722960000.0,56426.52734375
56377.08984375,56454.078125,56369.671875,56454.078125,0,0.0,0.0,2024-08-06 16:05:00+00:00,16-05,3937,1722960300.0,56411.875
56556.39453125,56708.9609375,56556.39453125,56708.9609375,18817024,0.0,0.0,2024-08-06 16:10:00+00:00,16-10,3938,1722960600.0,56632.677734375
56732.5234375,56732.5234375,56596.91796875,56600.44921875,22716416,0.0,0.0,2024-08-06 16:15:00+00:00,16-15,3939,1722960900.0,56664.720703125
56643.08203125,56724.43359375,56590.55078125,56590.55078125,0,0.0,0.0,2024-08-06 16:20:00+00:00,16-20,3940,1722961200.0,56657.4921875
56423.23046875,56423.23046875,56388.49609375,56388.49609375,0,0.0,0.0,2024-08-06 16:25:00+00:00,16-25,3941,1722961500.0,56405.86328125
56389.57421875,56412.859375,56389.57421875,56412.859375,0,0.0,0.0,2024-08-06 16:30:00+00:00,16-30,3942,1722961800.0,56401.216796875
56468.33203125,56517.74609375,56422.56640625,56517.74609375,0,0.0,0.0,2024-08-06 16:35:00+00:00,16-35,3943,1722962100.0,56470.15625
56528.3359375,56695.51953125,56528.3359375,56695.51953125,0,0.0,0.0,2024-08-06 16:40:00+00:00,16-40,3944,1722962400.0,56611.927734375
56642.28125,56729.0546875,56642.28125,56729.0546875,0,0.0,0.0,2024-08-06 16:45:00+00:00,16-45,3945,1722962700.0,56685.66796875
56788.859375,56823.5703125,56770.25390625,56823.5703125,0,0.0,0.0,2024-08-06 16:50:00+00:00,16-50,3946,1722963000.0,56796.912109375
56909.59375,56909.59375,56797.43359375,56855.76171875,14876672,0.0,0.0,2024-08-06 16:55:00+00:00,16-55,3947,1722963300.0,56853.513671875
56826.140625,56917.890625,56826.140625,56915.8359375,0,0.0,0.0,2024-08-06 17:00:00+00:00,17-00,3948,1722963600.0,56872.015625
56951.265625,56951.265625,56939.3515625,56950.05078125,0,0.0,0.0,2024-08-06 17:05:00+00:00,17-05,3949,1722963900.0,56945.30859375
56960.3359375,56960.3359375,56903.1953125,56925.79296875,0,0.0,0.0,2024-08-06 17:10:00+00:00,17-10,3950,1722964200.0,56931.765625
56872.15234375,56872.15234375,56752.734375,56795.84375,0,0.0,0.0,2024-08-06 17:15:00+00:00,17-15,3951,1722964500.0,56812.443359375
56801.12890625,56810.796875,56735.30078125,56810.796875,0,0.0,0.0,2024-08-06 17:20:00+00:00,17-20,3952,1722964800.0,56773.048828125
56791.5234375,56832.265625,56782.97265625,56832.265625,0,0.0,0.0,2024-08-06 17:25:00+00:00,17-25,3953,1722965100.0,56807.619140625
56899.05078125,56899.05078125,56729.19140625,56729.19140625,0,0.0,0.0,2024-08-06 17:30:00+00:00,17-30,3954,1722965400.0,56814.12109375
56737.1484375,56737.1484375,56632.703125,56632.703125,0,0.0,0.0,2024-08-06 17:35:00+00:00,17-35,3955,1722965700.0,56684.92578125
56711.86328125,56711.86328125,56677.4453125,56677.4453125,0,0.0,0.0,2024-08-06 17:40:00+00:00,17-40,3956,1722966000.0,56694.654296875
56601.0,56601.0,56560.2890625,56560.2890625,0,0.0,0.0,2024-08-06 17:45:00+00:00,17-45,3957,1722966300.0,56580.64453125
56671.67578125,56686.79296875,56611.37890625,56662.08984375,0,0.0,0.0,2024-08-06 17:50:00+00:00,17-50,3958,1722966600.0,56649.0859375
56730.36328125,56730.36328125,56594.1875,56594.1875,0,0.0,0.0,2024-08-06 17:55:00+00:00,17-55,3959,1722966900.0,56662.275390625
56523.4375,56561.109375,56457.80859375,56457.80859375,0,0.0,0.0,2024-08-06 18:00:00+00:00,18-00,3960,1722967200.0,56509.458984375
56424.58203125,56569.328125,56424.58203125,56569.328125,0,0.0,0.0,2024-08-06 18:05:00+00:00,18-05,3961,1722967500.0,56496.955078125
56625.67578125,56871.42578125,56625.67578125,56871.42578125,95698944,0.0,0.0,2024-08-06 18:10:00+00:00,18-10,3962,1722967800.0,56748.55078125
56908.11328125,57052.43359375,56908.11328125,57052.43359375,10141696,0.0,0.0,2024-08-06 18:15:00+00:00,18-15,3963,1722968100.0,56980.2734375
56925.59375,56925.59375,56830.453125,56868.40234375,0,0.0,0.0,2024-08-06 18:20:00+00:00,18-20,3964,1722968400.0,56878.0234375
56860.66015625,56891.2734375,56846.3203125,56885.6875,0,0.0,0.0,2024-08-06 18:25:00+00:00,18-25,3965,1722968700.0,56868.796875
56905.1640625,56905.1640625,56849.03515625,56900.16015625,0,0.0,0.0,2024-08-06 18:30:00+00:00,18-30,3966,1722969000.0,56877.099609375
56945.0859375,56978.67578125,56915.5703125,56978.67578125,45056000,0.0,0.0,2024-08-06 18:35:00+00:00,18-35,3967,1722969300.0,56947.123046875
56844.11328125,56931.79296875,56819.80078125,56931.79296875,0,0.0,0.0,2024-08-06 18:40:00+00:00,18-40,3968,1722969600.0,56875.796875
56954.4765625,57031.2578125,56953.55859375,57020.8984375,0,0.0,0.0,2024-08-06 18:45:00+00:00,18-45,3969,1722969900.0,56992.408203125
56988.296875,57009.59765625,56936.4140625,56936.4140625,0,0.0,0.0,2024-08-06 18:50:00+00:00,18-50,3970,1722970200.0,56973.005859375
56953.5703125,56953.5703125,56787.8125,56787.8125,0,0.0,0.0,2024-08-06 18:55:00+00:00,18-55,3971,1722970500.0,56870.69140625
56747.3984375,56747.3984375,56618.36328125,56618.36328125,0,0.0,0.0,2024-08-06 19:00:00+00:00,19-00,3972,1722970800.0,56682.880859375
56602.78515625,56607.3125,56454.33984375,56454.33984375,0,0.0,0.0,2024-08-06 19:05:00+00:00,19-05,3973,1722971100.0,56530.826171875
56473.91796875,56515.09765625,56471.0703125,56472.9453125,0,0.0,0.0,2024-08-06 19:10:00+00:00,19-10,3974,1722971400.0,56493.083984375
56461.41015625,56540.26953125,56362.82421875,56540.26953125,0,0.0,0.0,2024-08-06 19:15:00+00:00,19-15,3975,1722971700.0,56451.546875
56539.5703125,56636.58203125,56535.875,56622.30078125,0,0.0,0.0,2024-08-06 19:20:00+00:00,19-20,3976,1722972000.0,56586.228515625
56816.84375,56816.84375,56694.7109375,56694.7109375,0,0.0,0.0,2024-08-06 19:25:00+00:00,19-25,3977,1722972300.0,56755.77734375
56692.0625,56733.4609375,56692.0625,56729.42578125,0,0.0,0.0,2024-08-06 19:30:00+00:00,19-30,3978,1722972600.0,56712.76171875
56762.296875,56830.55859375,56736.58203125,56830.55859375,0,0.0,0.0,2024-08-06 19:35:00+00:00,19-35,3979,1722972900.0,56783.5703125
56845.17578125,56884.17578125,56843.859375,56843.859375,0,0.0,0.0,2024-08-06 19:40:00+00:00,19-40,3980,1722973200.0,56864.017578125
56837.65625,56862.62890625,56725.87890625,56757.8046875,0,0.0,0.0,2024-08-06 19:45:00+00:00,19-45,3981,1722973500.0,56794.25390625
56769.7578125,56808.14453125,56769.7578125,56781.01171875,0,0.0,0.0,2024-08-06 19:50:00+00:00,19-50,3982,1722973800.0,56788.951171875
56709.8046875,56796.2578125,56669.765625,56796.2578125,0,0.0,0.0,2024-08-06 19:55:00+00:00,19-55,3983,1722974100.0,56733.01171875
56795.4140625,56795.4140625,56480.19921875,56486.05859375,0,0.0,0.0,2024-08-06 20:00:00+00:00,20-00,3984,1722974400.0,56637.806640625
56479.70703125,56699.90625,56479.70703125,56699.90625,0,0.0,0.0,2024-08-06 20:05:00+00:00,20-05,3985,1722974700.0,56589.806640625
56777.359375,56844.0859375,56631.3046875,56655.90234375,0,0.0,0.0,2024-08-06 20:10:00+00:00,20-10,3986,1722975000.0,56737.6953125
56496.5234375,56503.4140625,56361.734375,56503.4140625,0,0.0,0.0,2024-08-06 20:15:00+00:00,20-15,3987,1722975300.0,56432.57421875
56573.0234375,56690.60546875,56542.96875,56565.953125,98398208,0.0,0.0,2024-08-06 20:20:00+00:00,20-20,3988,1722975600.0,56616.787109375
56438.203125,56518.203125,56438.203125,56518.203125,0,0.0,0.0,2024-08-06 20:25:00+00:00,20-25,3989,1722975900.0,56478.203125
56551.99609375,56554.3125,56507.45703125,56554.3125,0,0.0,0.0,2024-08-06 20:30:00+00:00,20-30,3990,1722976200.0,56530.884765625
56616.9453125,56762.875,56534.1015625,56711.421875,7000064,0.0,0.0,2024-08-06 20:35:00+00:00,20-35,3991,1722976500.0,56648.48828125
56715.4453125,56715.4453125,56541.65234375,56541.65234375,0,0.0,0.0,2024-08-06 20:40:00+00:00,20-40,3992,1722976800.0,56628.548828125
56459.17578125,56521.31640625,56413.7109375,56416.7890625,0,0.0,0.0,2024-08-06 20:45:00+00:00,20-45,3993,1722977100.0,56467.513671875
56342.41015625,56419.75,56342.08984375,56419.75,23961600,0.0,0.0,2024-08-06 20:50:00+00:00,20-50,3994,1722977400.0,56380.919921875
56537.7265625,56583.40625,56528.38671875,56556.00390625,71667712,0.0,0.0,2024-08-06 20:55:00+00:00,20-55,3995,1722977700.0,56555.896484375
56565.703125,56581.21875,56482.78125,56581.21875,0,0.0,0.0,2024-08-06 21:00:00+00:00,21-00,3996,1722978000.0,56532.0
56653.56640625,56653.56640625,56345.703125,56345.703125,0,0.0,0.0,2024-08-06 21:05:00+00:00,21-05,3997,1722978300.0,56499.634765625
56389.1015625,56389.1015625,56162.640625,56162.640625,0,0.0,0.0,2024-08-06 21:10:00+00:00,21-10,3998,1722978600.0,56275.87109375
56240.58984375,56308.2734375,56217.765625,56308.2734375,0,0.0,0.0,2024-08-06 21:15:00+00:00,21-15,3999,1722978900.0,56263.01953125
56398.375,56404.31640625,56351.94921875,56351.94921875,0,0.0,0.0,2024-08-06 21:20:00+00:00,21-20,4000,1722979200.0,56378.1328125
56388.875,56497.14453125,56388.875,56421.80859375,0,0.0,0.0,2024-08-06 21:25:00+00:00,21-25,4001,1722979500.0,56443.009765625
56407.2109375,56408.96484375,56349.8203125,56408.96484375,0,0.0,0.0,2024-08-06 21:30:00+00:00,21-30,4002,1722979800.0,56379.392578125
56461.3984375,56533.69921875,56441.05078125,56441.05078125,20746240,0.0,0.0,2024-08-06 21:35:00+00:00,21-35,4003,1722980100.0,56487.375
56462.97265625,56462.97265625,56347.578125,56372.296875,0,0.0,0.0,2024-08-06 21:40:00+00:00,21-40,4004,1722980400.0,56405.275390625
56391.12890625,56457.17578125,56338.8984375,56457.17578125,0,0.0,0.0,2024-08-06 21:45:00+00:00,21-45,4005,1722980700.0,56398.037109375
56445.54296875,56445.54296875,56358.9921875,56358.9921875,0,0.0,0.0,2024-08-06 21:50:00+00:00,21-50,4006,1722981000.0,56402.267578125
56442.01171875,56447.46875,56435.44921875,56443.25,0,0.0,0.0,2024-08-06 21:55:00+00:00,21-55,4007,1722981300.0,56441.458984375
56484.48046875,56640.07421875,56484.48046875,56640.07421875,0,0.0,0.0,2024-08-06 22:00:00+00:00,22-00,4008,1722981600.0,56562.27734375
56644.79296875,56693.72265625,56621.66796875,56693.72265625,31236096,0.0,0.0,2024-08-06 22:05:00+00:00,22-05,4009,1722981900.0,56657.6953125
56849.36328125,56849.36328125,56765.87890625,56765.87890625,62824448,0.0,0.0,2024-08-06 22:10:00+00:00,22-10,4010,1722982200.0,56807.62109375
56756.84765625,56856.1640625,56756.84765625,56844.37109375,0,0.0,0.0,2024-08-06 22:15:00+00:00,22-15,4011,1722982500.0,56806.505859375
56924.83203125,56924.83203125,56903.484375,56905.2578125,29732864,0.0,0.0,2024-08-06 22:20:00+00:00,22-20,4012,1722982800.0,56914.158203125
56625.08203125,56625.08203125,56055.015625,56055.015625,0,0.0,0.0,2024-08-06 22:25:00+00:00,22-25,4013,1722983100.0,56340.048828125
56072.1953125,56333.70703125,56072.1953125,56304.19140625,64933888,0.0,0.0,2024-08-06 22:30:00+00:00,22-30,4014,1722983400.0,56202.951171875
56168.078125,56168.078125,56035.94140625,56128.90625,154300416,0.0,0.0,2024-08-06 22:35:00+00:00,22-35,4015,1722983700.0,56102.009765625
56199.00390625,56232.875,56130.56640625,56232.875,42008576,0.0,0.0,2024-08-06 22:40:00+00:00,22-40,4016,1722984000.0,56181.720703125
56245.51953125,56286.58984375,56196.5,56214.76171875,34734080,0.0,0.0,2024-08-06 22:45:00+00:00,22-45,4017,1722984300.0,56241.544921875
56230.01953125,56282.8046875,56230.01953125,56271.54296875,61603840,0.0,0.0,2024-08-06 22:50:00+00:00,22-50,4018,1722984600.0,56256.412109375
56262.94921875,56262.94921875,56208.1015625,56208.1015625,0,0.0,0.0,2024-08-06 22:55:00+00:00,22-55,4019,1722984900.0,56235.525390625
56206.68359375,56206.68359375,56077.55859375,56162.8671875,0,0.0,0.0,2024-08-06 23:00:00+00:00,23-00,4020,1722985200.0,56142.12109375
56167.0,56340.06640625,56167.0,56340.06640625,0,0.0,0.0,2024-08-06 23:05:00+00:00,23-05,4021,1722985500.0,56253.533203125
56387.265625,56387.265625,56292.1953125,56292.1953125,24711168,0.0,0.0,2024-08-06 23:10:00+00:00,23-10,4022,1722985800.0,56339.73046875
56310.4453125,56310.4453125,56264.20703125,56272.33984375,0,0.0,0.0,2024-08-06 23:15:00+00:00,23-15,4023,1722986100.0,56287.326171875
56257.64453125,56257.64453125,56096.4375,56096.4375,0,0.0,0.0,2024-08-06 23:20:00+00:00,23-20,4024,1722986400.0,56177.041015625
55971.36328125,55971.36328125,55937.203125,55944.375,0,0.0,0.0,2024-08-06 23:25:00+00:00,23-25,4025,1722986700.0,55954.283203125
55951.2265625,56069.77734375,55951.2265625,56052.91015625,26001408,0.0,0.0,2024-08-06 23:30:00+00:00,23-30,4026,1722987000.0,56010.501953125
56022.94140625,56115.30078125,56022.94140625,56073.703125,52797440,0.0,0.0,2024-08-06 23:35:00+00:00,23-35,4027,1722987300.0,56069.12109375
56006.76953125,56022.61328125,55955.40234375,56022.61328125,0,0.0,0.0,2024-08-06 23:40:00+00:00,23-40,4028,1722987600.0,55989.0078125
55983.05859375,56051.14453125,55983.05859375,56043.921875,1703936,0.0,0.0,2024-08-06 23:45:00+00:00,23-45,4029,1722987900.0,56017.1015625
56019.99609375,56033.0,55948.7734375,55948.7734375,0,0.0,0.0,2024-08-06 23:50:00+00:00,23-50,4030,1722988200.0,55990.88671875
55993.4921875,56003.8828125,55993.4921875,56002.98828125,16216064,0.0,0.0,2024-08-06 23:55:00+00:00,23-55,4031,1722988500.0,55998.6875
56061.51953125,56098.10546875,56061.51953125,56079.16015625,0,0.0,0.0,2024-08-07 00:00:00+00:00,00-00,4032,1722988800.0,56079.8125
56000.38671875,56030.28515625,55917.65234375,55917.65234375,0,0.0,0.0,2024-08-07 00:05:00+00:00,00-05,4033,1722989100.0,55973.96875
55893.0390625,55893.0390625,55835.44140625,55835.44140625,0,0.0,0.0,2024-08-07 00:10:00+00:00,00-10,4034,1722989400.0,55864.240234375
55700.58203125,55782.296875,55656.97265625,55782.296875,0,0.0,0.0,2024-08-07 00:15:00+00:00,00-15,4035,1722989700.0,55719.634765625
55918.07421875,55953.0703125,55805.4453125,55805.4453125,0,0.0,0.0,2024-08-07 00:20:00+00:00,00-20,4036,1722990000.0,55879.2578125
55774.71484375,55944.88671875,55774.71484375,55903.234375,0,0.0,0.0,2024-08-07 00:25:00+00:00,00-25,4037,1722990300.0,55859.80078125
55968.6953125,56116.73828125,55968.6953125,56105.796875,0,0.0,0.0,2024-08-07 00:30:00+00:00,00-30,4038,1722990600.0,56042.716796875
56099.4453125,56268.3125,56099.4453125,56223.8125,0,0.0,0.0,2024-08-07 00:35:00+00:00,00-35,4039,1722990900.0,56183.87890625
56218.484375,56218.484375,56162.60546875,56176.9921875,0,0.0,0.0,2024-08-07 00:40:00+00:00,00-40,4040,1722991200.0,56190.544921875
56089.1484375,56162.8984375,55923.9375,56162.8984375,0,0.0,0.0,2024-08-07 00:45:00+00:00,00-45,4041,1722991500.0,56043.41796875
56165.0234375,56251.7734375,56165.0234375,56200.75,0,0.0,0.0,2024-08-07 00:50:00+00:00,00-50,4042,1722991800.0,56208.3984375
56268.05078125,56392.49609375,56268.05078125,56298.58203125,0,0.0,0.0,2024-08-07 00:55:00+00:00,00-55,4043,1722992100.0,56330.2734375
56303.2421875,56359.1171875,56303.2421875,56359.1171875,0,0.0,0.0,2024-08-07 01:00:00+00:00,01-00,4044,1722992400.0,56331.1796875
56369.57421875,56369.57421875,56240.08203125,56240.08203125,0,0.0,0.0,2024-08-07 01:05:00+00:00,01-05,4045,1722992700.0,56304.828125
55974.95703125,55974.95703125,55916.73828125,55916.73828125,0,0.0,0.0,2024-08-07 01:10:00+00:00,01-10,4046,1722993000.0,55945.84765625
55939.1171875,56168.36328125,55939.1171875,56009.796875,15503360,0.0,0.0,2024-08-07 01:15:00+00:00,01-15,4047,1722993300.0,56053.740234375
56097.92578125,56189.26171875,56097.92578125,56128.59765625,0,0.0,0.0,2024-08-07 01:20:00+00:00,01-20,4048,1722993600.0,56143.59375
56212.53125,56276.28125,56212.53125,56232.515625,0,0.0,0.0,2024-08-07 01:25:00+00:00,01-25,4049,1722993900.0,56244.40625
56199.95703125,56258.53515625,56199.95703125,56258.53515625,0,0.0,0.0,2024-08-07 01:30:00+00:00,01-30,4050,1722994200.0,56229.24609375
56244.609375,56415.6875,56244.609375,56415.6875,0,0.0,0.0,2024-08-07 01:35:00+00:00,01-35,4051,1722994500.0,56330.1484375
56672.20703125,56672.20703125,56620.89453125,56620.89453125,123854848,0.0,0.0,2024-08-07 01:40:00+00:00,01-40,4052,1722994800.0,56646.55078125
56608.0625,56741.25,56608.0625,56741.25,48267264,0.0,0.0,2024-08-07 01:45:00+00:00,01-45,4053,1722995100.0,56674.65625
56795.6953125,56871.85546875,56739.53515625,56871.85546875,178884608,0.0,0.0,2024-08-07 01:50:00+00:00,01-50,4054,1722995400.0,56805.6953125
56901.51953125,56965.36328125,56901.51953125,56962.37890625,174899200,0.0,0.0,2024-08-07 01:55:00+00:00,01-55,4055,1722995700.0,56933.44140625
56974.0703125,56974.0703125,56843.30859375,56843.30859375,0,0.0,0.0,2024-08-07 02:00:00+00:00,02-00,4056,1722996000.0,56908.689453125
56839.921875,56909.83203125,56780.31640625,56909.83203125,0,0.0,0.0,2024-08-07 02:05:00+00:00,02-05,4057,1722996300.0,56845.07421875
56813.703125,56813.703125,56700.71875,56700.71875,0,0.0,0.0,2024-08-07 02:10:00+00:00,02-10,4058,1722996600.0,56757.2109375
56722.51953125,56741.51171875,56694.0078125,56741.51171875,31559680,0.0,0.0,2024-08-07 02:15:00+00:00,02-15,4059,1722996900.0,56717.759765625
56788.6171875,56973.90234375,56788.6171875,56969.70703125,26202112,0.0,0.0,2024-08-07 02:20:00+00:00,02-20,4060,1722997200.0,56881.259765625
57011.890625,57268.4140625,57011.890625,57268.4140625,168792064,0.0,0.0,2024-08-07 02:25:00+00:00,02-25,4061,1722997500.0,57140.15234375
57221.26953125,57250.98046875,57118.97265625,57250.98046875,115798016,0.0,0.0,2024-08-07 02:30:00+00:00,02-30,4062,1722997800.0,57184.9765625
57084.98828125,57084.98828125,56849.56640625,56849.56640625,103645184,0.0,0.0,2024-08-07 02:35:00+00:00,02-35,4063,1722998100.0,56967.27734375
56842.296875,56842.296875,56788.140625,56788.140625,0,0.0,0.0,2024-08-07 02:40:00+00:00,02-40,4064,1722998400.0,56815.21875
56756.72265625,56756.72265625,56646.7421875,56646.7421875,0,0.0,0.0,2024-08-07 02:45:00+00:00,02-45,4065,1722998700.0,56701.732421875
56747.71484375,56747.71484375,56561.3125,56702.48828125,0,0.0,0.0,2024-08-07 02:50:00+00:00,02-50,4066,1722999000.0,56654.513671875
56740.578125,56797.7421875,56740.578125,56766.86328125,88649728,0.0,0.0,2024-08-07 02:55:00+00:00,02-55,4067,1722999300.0,56769.16015625
56797.09765625,56922.6015625,56797.09765625,56922.6015625,0,0.0,0.0,2024-08-07 03:00:00+00:00,03-00,4068,1722999600.0,56859.849609375
56881.99609375,56888.51171875,56844.734375,56878.9921875,0,0.0,0.0,2024-08-07 03:05:00+00:00,03-05,4069,1722999900.0,56866.623046875
56939.1015625,56939.1015625,56825.76953125,56826.15234375,0,0.0,0.0,2024-08-07 03:10:00+00:00,03-10,4070,1723000200.0,56882.435546875
56825.43359375,56825.43359375,56643.5625,56669.19140625,0,0.0,0.0,2024-08-07 03:15:00+00:00,03-15,4071,1723000500.0,56734.498046875
56715.3671875,56715.3671875,56653.57421875,56707.49609375,0,0.0,0.0,2024-08-07 03:20:00+00:00,03-20,4072,1723000800.0,56684.470703125
56692.28515625,56713.453125,56692.28515625,56700.0625,16080896,0.0,0.0,2024-08-07 03:25:00+00:00,03-25,4073,1723001100.0,56702.869140625
56731.94140625,56731.94140625,56689.16796875,56716.3984375,0,0.0,0.0,2024-08-07 03:30:00+00:00,03-30,4074,1723001400.0,56710.5546875
56771.58203125,56915.3125,56754.83203125,56874.96484375,11317248,0.0,0.0,2024-08-07 03:35:00+00:00,03-35,4075,1723001700.0,56835.072265625
56834.1796875,56853.1640625,56798.84765625,56853.1640625,0,0.0,0.0,2024-08-07 03:40:00+00:00,03-40,4076,1723002000.0,56826.005859375
56843.74609375,56898.49609375,56843.74609375,56898.49609375,9502720,0.0,0.0,2024-08-07 03:45:00+00:00,03-45,4077,1723002300.0,56871.12109375
56783.44140625,56895.29296875,56783.44140625,56895.29296875,311296,0.0,0.0,2024-08-07 03:50:00+00:00,03-50,4078,1723002600.0,56839.3671875
56902.171875,56919.2265625,56902.171875,56914.40625,8843264,0.0,0.0,2024-08-07 03:55:00+00:00,03-55,4079,1723002900.0,56910.69921875
56914.29296875,56914.29296875,56910.99609375,56914.0390625,0,0.0,0.0,2024-08-07 04:00:00+00:00,04-00,4080,1723003200.0,56912.64453125
56807.046875,56881.375,56807.046875,56866.88671875,3837952,0.0,0.0,2024-08-07 04:05:00+00:00,04-05,4081,1723003500.0,56844.2109375
56903.9296875,56961.875,56903.9296875,56961.875,0,0.0,0.0,2024-08-07 04:10:00+00:00,04-10,4082,1723003800.0,56932.90234375
56940.32421875,57111.5546875,56940.32421875,57111.5546875,0,0.0,0.0,2024-08-07 04:15:00+00:00,04-15,4083,1723004100.0,57025.939453125
57075.28125,57138.8828125,57031.8984375,57138.8828125,193351680,0.0,0.0,2024-08-07 04:20:00+00:00,04-20,4084,1723004400.0,57085.390625
57104.703125,57104.703125,57039.86328125,57039.86328125,0,0.0,0.0,2024-08-07 04:25:00+00:00,04-25,4085,1723004700.0,57072.283203125
57061.01953125,57219.953125,57061.01953125,57215.3203125,884736,0.0,0.0,2024-08-07 04:30:00+00:00,04-30,4086,1723005000.0,57140.486328125
57215.4296875,57239.0234375,57159.60546875,57239.0234375,43266048,0.0,0.0,2024-08-07 04:35:00+00:00,04-35,4087,1723005300.0,57199.314453125
57194.2265625,57234.59375,57194.2265625,57234.59375,15060992,0.0,0.0,2024-08-07 04:40:00+00:00,04-40,4088,1723005600.0,57214.41015625
57224.62890625,57230.1640625,57142.33203125,57142.33203125,0,0.0,0.0,2024-08-07 04:45:00+00:00,04-45,4089,1723005900.0,57186.248046875
57128.4140625,57264.75390625,57128.4140625,57264.75390625,0,0.0,0.0,2024-08-07 04:50:00+00:00,04-50,4090,1723006200.0,57196.583984375
57205.89453125,57208.21484375,57110.77734375,57110.77734375,14413824,0.0,0.0,2024-08-07 04:55:00+00:00,04-55,4091,1723006500.0,57159.49609375
57100.82421875,57100.82421875,57049.5,57065.5546875,0,0.0,0.0,2024-08-07 05:00:00+00:00,05-00,4092,1723006800.0,57075.162109375
57152.4765625,57241.765625,57152.4765625,57241.765625,37523456,0.0,0.0,2024-08-07 05:05:00+00:00,05-05,4093,1723007100.0,57197.12109375
57259.375,57259.375,57216.3984375,57216.3984375,0,0.0,0.0,2024-08-07 05:10:00+00:00,05-10,4094,1723007400.0,57237.88671875
57171.1640625,57205.7890625,57171.1640625,57179.64453125,0,0.0,0.0,2024-08-07 05:15:00+00:00,05-15,4095,1723007700.0,57188.4765625
57098.203125,57099.45703125,56976.91015625,56976.91015625,13533184,0.0,0.0,2024-08-07 05:20:00+00:00,05-20,4096,1723008000.0,57038.18359375
56977.9453125,57023.3515625,56970.5859375,56985.9609375,28307456,0.0,0.0,2024-08-07 05:25:00+00:00,05-25,4097,1723008300.0,56996.96875
57020.12890625,57153.40234375,56991.7890625,57153.40234375,10989568,0.0,0.0,2024-08-07 05:30:00+00:00,05-30,4098,1723008600.0,57072.595703125
57180.4375,57188.62890625,57156.2890625,57188.62890625,66015232,0.0,0.0,2024-08-07 05:35:00+00:00,05-35,4099,1723008900.0,57172.458984375
57130.6015625,57130.6015625,56904.2890625,56904.2890625,0,0.0,0.0,2024-08-07 05:40:00+00:00,05-40,4100,1723009200.0,57017.4453125
56887.97265625,56887.97265625,56825.703125,56825.703125,7069696,0.0,0.0,2024-08-07 05:45:00+00:00,05-45,4101,1723009500.0,56856.837890625
56831.02734375,56859.484375,56773.53515625,56773.53515625,0,0.0,0.0,2024-08-07 05:50:00+00:00,05-50,4102,1723009800.0,56816.509765625
56810.078125,56859.7265625,56810.078125,56849.0859375,0,0.0,0.0,2024-08-07 05:55:00+00:00,05-55,4103,1723010100.0,56834.90234375
56844.66015625,56944.109375,56844.66015625,56944.109375,0,0.0,0.0,2024-08-07 06:00:00+00:00,06-00,4104,1723010400.0,56894.384765625
56936.57421875,56993.22265625,56936.57421875,56993.22265625,0,0.0,0.0,2024-08-07 06:05:00+00:00,06-05,4105,1723010700.0,56964.8984375
56916.93359375,56916.93359375,56807.98828125,56854.85546875,0,0.0,0.0,2024-08-07 06:10:00+00:00,06-10,4106,1723011000.0,56862.4609375
56853.98046875,56942.6875,56775.01953125,56775.01953125,0,0.0,0.0,2024-08-07 06:15:00+00:00,06-15,4107,1723011300.0,56858.853515625
56850.77734375,56850.77734375,56759.41015625,56829.1875,0,0.0,0.0,2024-08-07 06:20:00+00:00,06-20,4108,1723011600.0,56805.09375
56887.75390625,56941.453125,56883.453125,56941.453125,9084928,0.0,0.0,2024-08-07 06:25:00+00:00,06-25,4109,1723011900.0,56912.453125
56945.04296875,56974.8984375,56945.04296875,56974.8984375,6705152,0.0,0.0,2024-08-07 06:30:00+00:00,06-30,4110,1723012200.0,56959.970703125
56903.48828125,56913.98828125,56866.125,56913.98828125,0,0.0,0.0,2024-08-07 06:35:00+00:00,06-35,4111,1723012500.0,56890.056640625
56961.359375,56961.359375,56900.35546875,56900.35546875,0,0.0,0.0,2024-08-07 06:40:00+00:00,06-40,4112,1723012800.0,56930.857421875
56912.78125,56912.78125,56783.97265625,56824.73046875,0,0.0,0.0,2024-08-07 06:45:00+00:00,06-45,4113,1723013100.0,56848.376953125
56858.65625,56877.50390625,56858.65625,56869.45703125,0,0.0,0.0,2024-08-07 06:50:00+00:00,06-50,4114,1723013400.0,56868.080078125
56851.9609375,56876.8515625,56834.1875,56834.1875,0,0.0,0.0,2024-08-07 06:55:00+00:00,06-55,4115,1723013700.0,56855.51953125
56853.7265625,56853.7265625,56784.9765625,56784.9765625,0,0.0,0.0,2024-08-07 07:00:00+00:00,07-00,4116,1723014000.0,56819.3515625
56854.0625,56912.6171875,56854.0625,56887.83203125,0,0.0,0.0,2024-08-07 07:05:00+00:00,07-05,4117,1723014300.0,56883.33984375
